CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03;Imobilizado;133053.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03;Imobilizado;130374.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;133053.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;130374.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04;Intangível;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04;Intangível;790.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.01;Intangíveis;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.01;Intangíveis;790.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.01.02;Acervo Tecnico;0.0000000000;N
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.01.02;Acervo Tecnico;790.0000000000;N
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.02;Goodwill;0.0000000000;S
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.02;Goodwill;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1;Ativo Total;4526181.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1;Ativo Total;4675706.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;2734494.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01;Ativo Circulante;3202874.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;18072.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;19162.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02;Aplicações Financeiras;1314338.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02;Aplicações Financeiras;1483706.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;256417.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;256417.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;1314338.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;1227289.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;927360.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03;Contas a Receber;1174818.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03.01;Clientes;908297.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03.01;Clientes;1162538.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03.02;Outras Contas a Receber;19063.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03.02;Outras Contas a Receber;12280.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.04;Estoques;277106.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.04;Estoques;316360.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06;Tributos a Recuperar;167492.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06;Tributos a Recuperar;160785.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06.01;Tributos Correntes a Recuperar;167492.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06.01;Tributos Correntes a Recuperar;160785.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06.01.01;Créditos Tributários;167216.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06.01.01;Créditos Tributários;159645.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06.01.02;Imposto de Renda e Contribuição Social a Recuperar;276.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06.01.02;Imposto de Renda e Contribuição Social a Recuperar;1140.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.07;Despesas Antecipadas;7719.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.07;Despesas Antecipadas;10293.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08;Outros Ativos Circulantes;22407.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08;Outros Ativos Circulantes;37750.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03;Outros;22407.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03;Outros;37750.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02;Ativo Não Circulante;1791687.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02;Ativo Não Circulante;1472832.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01;Ativo Realizável a Longo Prazo;1274113.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01;Ativo Realizável a Longo Prazo;932430.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;31486.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;62527.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;31486.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;62527.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;764561.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;435477.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.04;Contas a Receber;37247.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.04;Contas a Receber;38958.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.04.01;Clientes;0.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.04.01;Clientes;0.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.04.02;Outras Contas a Receber;37247.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.04.02;Outras Contas a Receber;38958.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.05;Estoques;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.05;Estoques;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.07;Tributos Diferidos;49287.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.07;Tributos Diferidos;31560.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;49287.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;31560.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.08;Despesas Antecipadas;7390.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.08;Despesas Antecipadas;11008.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10;Outros Ativos Não Circulantes;384142.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10;Outros Ativos Não Circulantes;352900.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.03;Depósitos Judiciais;1164.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.03;Depósitos Judiciais;1312.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.04;Créditos Tributários;368394.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.04;Créditos Tributários;334736.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.05;Imposto de renda e contribuição social a recuperar;14584.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.05;Imposto de renda e contribuição social a recuperar;16852.0000000000;N
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;019615;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02;Investimentos;412.0000000000;S
